food_code,food_name,wweia_cat_num,wweia_cat_name,energy_kcal,carb_g,fiber_g,sugar_g,fat_g,sat_fat_g,protein_g,cholesterol_mg,portion_desc,portion_weight_g,energy_kcal_per_serving,carb_g_per_serving,fiber_g_per_serving,sugar_g_per_serving,fat_g_per_serving,sat_fat_g_per_serving,protein_g_per_serving,high_carb,high_sugar,low_fiber,high_sat_fat,diabetes_flag,ada_risk_level,source
22431000,"Pork, roll",2602,Cold cuts and cured meats,329,4.49,0.0,0.0,28.39,10.353,13.07,69,"1 slice, any size",30.0,98.7,1.3,0.0,0.0,8.5,3.1,3.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
22501010,"Canadian bacon, cooked",2602,Cold cuts and cured meats,146,1.8,0.0,1.2,2.78,1.039,28.31,67,1 slice,23.0,33.6,0.4,0.0,0.3,0.6,0.2,6.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
22600100,"Bacon, NS as to type of meat, cooked",2604,Bacon,484,1.9,0.0,1.57,35.8,12.282,37.41,99,1 thin slice (yield after cooking),5.0,24.2,0.1,0.0,0.1,1.8,0.6,1.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
22600110,"Bacon, NS as to type of meat, reduced sodium, cooked",2604,Bacon,253,4.8,0.0,0.0,20.0,6.667,13.33,100,1 thin slice (yield after cooking),5.0,12.6,0.2,0.0,0.0,1.0,0.3,0.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
22600200,"Pork bacon, NS as to fresh, smoked or cured, cooked",2604,Bacon,484,1.9,0.0,1.57,35.8,12.282,37.41,99,1 thin slice (yield after cooking),5.0,24.2,0.1,0.0,0.1,1.8,0.6,1.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
22600210,"Pork bacon, NS as to fresh, smoked or cured, reduced sodium, cooked",2604,Bacon,541,1.43,0.0,0.0,41.78,13.739,37.04,110,1 thin slice (yield after cooking),5.0,27.0,0.1,0.0,0.0,2.1,0.7,1.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
22601000,"Pork bacon, smoked or cured, cooked",2604,Bacon,468,1.7,0.0,0.0,35.09,11.964,33.92,99,1 thin slice (yield after cooking),5.0,23.4,0.1,0.0,0.0,1.8,0.6,1.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
22601040,"Bacon or side pork, fresh, cooked",2604,Bacon,468,1.7,0.0,0.0,35.09,11.964,33.92,99,1 medium slice (yield after cooking),8.0,37.4,0.1,0.0,0.0,2.8,1.0,2.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
22602010,"Pork bacon, smoked or cured, reduced sodium, cooked",2604,Bacon,541,1.43,0.0,0.0,41.78,13.739,37.04,110,1 thin slice (yield after cooking),5.0,27.0,0.1,0.0,0.0,2.1,0.7,1.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
22621100,"Fat back, cooked",8002,Butter and animal fats,750,0.0,0.0,0.0,81.93,31.339,2.68,84,"1 slice (2-1/4"" x 1-3/4"" x 1/4"")",26.0,195.0,0.0,0.0,0.0,21.3,8.1,0.7,False,False,True,True,0,medium,USDA FNDDS 2021-2023
22700000,"Ribs, NFS",2006,Pork,254,12.13,0.3,9.89,14.97,5.44,16.52,60,"1 rib (yield after cooking, bone removed)",35.0,88.9,4.2,0.1,3.5,5.2,1.9,5.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
22701000,"Pork, ribs",2006,Pork,254,12.13,0.3,9.89,15.12,5.43,16.22,58,"1 rib (yield after cooking, bone removed)",35.0,88.9,4.2,0.1,3.5,5.3,1.9,5.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
22704010,"Pork, cracklings",2006,Pork,569,0.0,0.0,0.0,41.74,15.116,45.03,90,1 cup,90.0,512.1,0.0,0.0,0.0,37.6,13.6,40.5,False,False,True,True,0,medium,USDA FNDDS 2021-2023
22705010,"Pork, ears",2006,Pork,236,0.0,0.0,0.0,13.78,4.854,26.15,87,1 item,85.0,200.6,0.0,0.0,0.0,11.7,4.1,22.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
22706010,"Pork, bones",2006,Pork,236,0.0,0.0,0.0,13.78,4.854,26.15,87,1 neckbone,45.0,106.2,0.0,0.0,0.0,6.2,2.2,11.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
22707010,"Pork, pig's feet",2006,Pork,236,0.0,0.0,0.0,15.92,4.309,21.77,106,1 item,85.0,200.6,0.0,0.0,0.0,13.5,3.7,18.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
22707020,"Pork, pig's feet, pickled",2006,Pork,140,0.01,0.0,0.0,10.02,2.945,11.63,83,1 item,85.0,119.0,0.0,0.0,0.0,8.5,2.5,9.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
22708010,"Pork, ham hocks",2006,Pork,268,1.09,0.0,1.09,22.79,8.113,14.64,60,1 ham hock,85.0,227.8,0.9,0.0,0.9,19.4,6.9,12.4,False,False,True,True,0,medium,USDA FNDDS 2021-2023
22708020,"Pork, belly",2006,Pork,404,0.0,0.0,0.0,32.24,11.675,26.58,104,"1 slice, any size",30.0,121.2,0.0,0.0,0.0,9.7,3.5,8.0,False,False,True,False,0,low,USDA FNDDS 2021-2023
22709010,Pork skin rinds,2006,Pork,544,0.0,0.0,0.0,31.3,11.37,61.3,95,1 rind,1.0,5.4,0.0,0.0,0.0,0.3,0.1,0.6,False,False,True,False,0,low,USDA FNDDS 2021-2023
22810010,Baby Toddler ham,9008,Baby food: meat and dinners,97,3.7,0.0,0.0,3.8,1.267,11.3,24,1 tablespoon,15.0,14.6,0.6,0.0,0.0,0.6,0.2,1.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
22820000,Baby Toddler meat stick,9008,Baby food: meat and dinners,188,1.4,0.2,1.4,14.2,4.143,13.7,65,1 stick,10.0,18.8,0.1,0.0,0.1,1.4,0.4,1.4,False,False,True,False,0,low,USDA FNDDS 2021-2023
23000100,"Lamb, NS as to cut",2008,"Lamb, goat, game",292,0.0,0.0,0.0,20.77,8.76,24.32,96,"1 piece/slice, any size",30.0,87.6,0.0,0.0,0.0,6.2,2.6,7.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
23101000,"Lamb, chop",2008,"Lamb, goat, game",264,0.0,0.0,0.0,16.27,6.602,27.36,97,"1 chop, any size",90.0,237.6,0.0,0.0,0.0,14.6,5.9,24.6,False,False,True,True,0,medium,USDA FNDDS 2021-2023
23132000,"Lamb, ground",2008,"Lamb, goat, game",281,0.0,0.0,0.0,19.49,8.056,24.55,96,1 patty,85.0,238.8,0.0,0.0,0.0,16.6,6.8,20.9,False,False,True,True,0,medium,USDA FNDDS 2021-2023
23150100,Goat,2008,"Lamb, goat, game",142,0.0,0.0,0.0,3.01,0.923,26.88,74,1 cubic inch,17.0,24.1,0.0,0.0,0.0,0.5,0.2,4.6,False,False,True,False,0,low,USDA FNDDS 2021-2023
23201010,"Veal, chop",2002,"Beef, excludes ground",158,0.07,0.0,0.0,4.4,1.728,29.51,77,"1 chop, any size",90.0,142.2,0.1,0.0,0.0,4.0,1.6,26.6,False,False,True,False,0,low,USDA FNDDS 2021-2023
23220010,"Veal, ground",2004,Ground beef,213,1.5,0.0,0.0,11.69,4.333,25.62,76,1 patty,85.0,181.0,1.3,0.0,0.0,9.9,3.7,21.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
23220020,Mock chicken legs,2002,"Beef, excludes ground",242,8.04,0.3,0.13,13.59,2.812,21.54,57,1 stick,85.0,205.7,6.8,0.3,0.1,11.6,2.4,18.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
23310000,Rabbit,2008,"Lamb, goat, game",204,0.0,0.0,0.0,8.34,2.49,30.14,85,1 cup,135.0,275.4,0.0,0.0,0.0,11.3,3.4,40.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
23321000,"Venison, NFS",2008,"Lamb, goat, game",167,0.0,0.0,0.0,5.26,2.651,28.1,88,1 cup,135.0,225.4,0.0,0.0,0.0,7.1,3.6,37.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
23321200,"Venison, steak",2008,"Lamb, goat, game",149,0.0,0.0,0.0,2.36,1.34,29.96,78,1 patty,85.0,126.6,0.0,0.0,0.0,2.0,1.1,25.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
23321900,Venison/deer jerky,2602,Cold cuts and cured meats,398,14.72,0.0,14.75,22.41,9.604,32.2,129,"1 strip or stick (4"" long)",14.0,55.7,2.1,0.0,2.1,3.1,1.3,4.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
23322100,Venison sausage,2602,Cold cuts and cured meats,312,0.0,0.0,0.0,25.08,9.757,20.23,90,1 patty,35.0,109.2,0.0,0.0,0.0,8.8,3.4,7.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
23323100,Moose,2008,"Lamb, goat, game",133,0.0,0.0,0.0,0.96,0.288,29.04,77,1 cup,135.0,179.6,0.0,0.0,0.0,1.3,0.4,39.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
23323500,Bear,2008,"Lamb, goat, game",257,0.0,0.0,0.0,13.28,3.512,32.16,97,1 cup,135.0,347.0,0.0,0.0,0.0,17.9,4.7,43.4,False,False,True,False,0,low,USDA FNDDS 2021-2023
23324100,Caribou,2008,"Lamb, goat, game",166,0.0,0.0,0.0,4.38,1.687,29.53,108,1 cup,135.0,224.1,0.0,0.0,0.0,5.9,2.3,39.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
23326100,Bison,2008,"Lamb, goat, game",178,0.0,0.0,0.0,8.55,3.461,25.25,70,1 patty,85.0,151.3,0.0,0.0,0.0,7.3,2.9,21.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
23331100,Groundhog,2008,"Lamb, goat, game",159,0.0,0.0,0.0,4.34,1.29,28.08,76,1 cup,135.0,214.6,0.0,0.0,0.0,5.9,1.7,37.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
23332100,Opossum,2008,"Lamb, goat, game",219,0.0,0.0,0.0,10.12,1.196,29.96,128,1 cup,135.0,295.6,0.0,0.0,0.0,13.7,1.6,40.4,False,False,True,False,0,low,USDA FNDDS 2021-2023
23333100,Squirrel,2008,"Lamb, goat, game",172,0.0,0.0,0.0,4.65,0.536,30.53,120,1 cup,135.0,232.2,0.0,0.0,0.0,6.3,0.7,41.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
23334100,Beaver,2008,"Lamb, goat, game",210,0.0,0.0,0.0,6.9,2.054,34.57,116,1 cup,135.0,283.5,0.0,0.0,0.0,9.3,2.8,46.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
23335100,Raccoon,2008,"Lamb, goat, game",253,0.0,0.0,0.0,14.38,4.038,28.97,96,1 cup,135.0,341.6,0.0,0.0,0.0,19.4,5.5,39.1,False,False,True,True,0,medium,USDA FNDDS 2021-2023
23340100,Armadillo,2008,"Lamb, goat, game",159,0.0,0.0,0.0,4.34,1.29,28.08,76,1 cup,135.0,214.6,0.0,0.0,0.0,5.9,1.7,37.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
23345100,Wild pig,2008,"Lamb, goat, game",159,0.0,0.0,0.0,4.34,1.29,28.08,76,1 cup,135.0,214.6,0.0,0.0,0.0,5.9,1.7,37.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
23350100,Ostrich,2206,"Turkey, duck, other poultry",174,0.0,0.0,0.0,7.01,1.778,25.93,82,1 cup,135.0,234.9,0.0,0.0,0.0,9.5,2.4,35.0,False,False,True,False,0,low,USDA FNDDS 2021-2023
24100000,"Chicken, NS as to part and cooking method, NS as to skin eaten",2202,"Chicken, whole pieces",164,0.0,0.0,0.0,6.36,1.579,26.79,112,"1 cup, cooked, diced",135.0,221.4,0.0,0.0,0.0,8.6,2.1,36.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
24100010,"Chicken, NS as to part and cooking method, skin eaten",2202,"Chicken, whole pieces",196,0.1,0.0,0.1,10.65,2.728,25.07,113,"1 cup, cooked, diced",135.0,264.6,0.1,0.0,0.1,14.4,3.7,33.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
24100020,"Chicken, NS as to part and cooking method, skin not eaten",2202,"Chicken, whole pieces",164,0.0,0.0,0.0,6.36,1.579,26.79,112,"1 cup, cooked, diced",135.0,221.4,0.0,0.0,0.0,8.6,2.1,36.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
24102000,"Chicken, NS as to part, baked, broiled, or roasted, NS as to skin eaten",2202,"Chicken, whole pieces",165,0.0,0.0,0.0,5.32,1.366,27.32,115,"1 cup, cooked, diced",135.0,222.8,0.0,0.0,0.0,7.2,1.8,36.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
24102010,"Chicken, NS as to part, baked, broiled, or roasted, skin eaten",2202,"Chicken, whole pieces",203,0.0,0.0,0.0,10.8,2.914,24.7,114,"1 cup, cooked, diced",135.0,274.0,0.0,0.0,0.0,14.6,3.9,33.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
24102020,"Chicken, NS as to part, baked, broiled, or roasted, skin not eaten",2202,"Chicken, whole pieces",165,0.0,0.0,0.0,5.32,1.366,27.32,115,"1 cup, cooked, diced",135.0,222.8,0.0,0.0,0.0,7.2,1.8,36.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
24102050,"Chicken, NS as to part, rotisserie, NS as to skin eaten",2202,"Chicken, whole pieces",164,0.0,0.0,0.0,6.36,1.579,26.79,112,"1 cup, cooked, diced",135.0,221.4,0.0,0.0,0.0,8.6,2.1,36.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
24102060,"Chicken, NS as to part, rotisserie, skin eaten",2202,"Chicken, whole pieces",196,0.1,0.0,0.1,10.65,2.728,25.07,113,"1 cup, cooked, diced",135.0,264.6,0.1,0.0,0.1,14.4,3.7,33.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
24102070,"Chicken, NS as to part, rotisserie, skin not eaten",2202,"Chicken, whole pieces",164,0.0,0.0,0.0,6.36,1.579,26.79,112,"1 cup, cooked, diced",135.0,221.4,0.0,0.0,0.0,8.6,2.1,36.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
24103000,"Chicken, NS as to part, stewed, NS as to skin eaten",2202,"Chicken, whole pieces",156,0.0,0.0,0.0,5.38,1.366,26.03,113,"1 cup, cooked, diced",135.0,210.6,0.0,0.0,0.0,7.3,1.8,35.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
24103010,"Chicken, NS as to part, stewed, skin eaten",2202,"Chicken, whole pieces",196,0.0,0.0,0.0,10.86,2.925,23.58,113,"1 cup, cooked, diced",135.0,264.6,0.0,0.0,0.0,14.7,3.9,31.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
24103020,"Chicken, NS as to part, stewed, skin not eaten",2202,"Chicken, whole pieces",156,0.0,0.0,0.0,5.38,1.366,26.03,113,"1 cup, cooked, diced",135.0,210.6,0.0,0.0,0.0,7.3,1.8,35.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
24103050,"Chicken, NS as to part, grilled without sauce, NS as to skin eaten",2202,"Chicken, whole pieces",179,0.0,0.0,0.0,7.2,1.603,26.74,112,"1 cup, cooked, diced",135.0,241.6,0.0,0.0,0.0,9.7,2.2,36.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
24103055,"Chicken, NS as to part, grilled without sauce, skin eaten",2202,"Chicken, whole pieces",217,0.0,0.0,0.0,12.57,3.119,24.19,112,"1 cup, cooked, diced",135.0,293.0,0.0,0.0,0.0,17.0,4.2,32.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
24103060,"Chicken, NS as to part, grilled without sauce, skin not eaten",2202,"Chicken, whole pieces",179,0.0,0.0,0.0,7.2,1.603,26.74,112,"1 cup, cooked, diced",135.0,241.6,0.0,0.0,0.0,9.7,2.2,36.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
24103070,"Chicken, NS as to part, grilled with sauce, NS as to skin eaten",2202,"Chicken, whole pieces",180,7.31,0.2,5.96,6.36,1.366,21.98,92,"1 cup, cooked, diced",165.0,297.0,12.1,0.3,9.8,10.5,2.3,36.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
24103075,"Chicken, NS as to part, grilled with sauce, skin eaten",2202,"Chicken, whole pieces",211,7.31,0.2,5.96,10.74,2.603,19.89,91,"1 cup, cooked, diced",165.0,348.2,12.1,0.3,9.8,17.7,4.3,32.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
24103080,"Chicken, NS as to part, grilled with sauce, skin not eaten",2202,"Chicken, whole pieces",180,7.31,0.2,5.96,6.36,1.366,21.98,92,"1 cup, cooked, diced",165.0,297.0,12.1,0.3,9.8,10.5,2.3,36.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
24104049,"Chicken, NS as to part, sauteed, skin eaten",2202,"Chicken, whole pieces",217,0.0,0.0,0.0,12.57,3.119,24.19,112,"1 cup, cooked, diced",135.0,293.0,0.0,0.0,0.0,17.0,4.2,32.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
24104051,"Chicken, NS as to part, sauteed, skin not eaten",2202,"Chicken, whole pieces",179,0.0,0.0,0.0,7.2,1.603,26.74,112,"1 cup, cooked, diced",135.0,241.6,0.0,0.0,0.0,9.7,2.2,36.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
24107070,"Chicken, NS as to part, fried, coated, skin / coating eaten",2202,"Chicken, whole pieces",251,7.14,0.2,0.0,15.02,3.999,21.75,100,"1 cup, cooked, diced",135.0,338.8,9.6,0.3,0.0,20.3,5.4,29.4,False,False,True,True,0,medium,USDA FNDDS 2021-2023
24107071,"Chicken, NS as to part, fried, coated, skin / coating not eaten",2202,"Chicken, whole pieces",164,0.07,0.0,0.0,6.58,1.736,26.18,113,"1 cup, cooked, diced",135.0,221.4,0.1,0.0,0.0,8.9,2.3,35.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
24107080,"Chicken, NS as to part, baked, coated, skin / coating eaten",2202,"Chicken, whole pieces",251,7.14,0.2,0.0,15.02,3.999,21.75,100,"1 cup, cooked, diced",135.0,338.8,9.6,0.3,0.0,20.3,5.4,29.4,False,False,True,True,0,medium,USDA FNDDS 2021-2023
24107081,"Chicken, NS as to part, baked, coated, skin / coating not eaten",2202,"Chicken, whole pieces",164,0.07,0.0,0.0,6.58,1.736,26.18,113,"1 cup, cooked, diced",135.0,221.4,0.1,0.0,0.0,8.9,2.3,35.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
24120110,"Chicken breast, NS as to cooking method, skin eaten",2202,"Chicken, whole pieces",175,0.09,0.0,0.09,7.67,1.958,26.37,90,"1 cup, cooked, diced",135.0,236.2,0.1,0.0,0.1,10.4,2.6,35.6,False,False,True,False,0,low,USDA FNDDS 2021-2023
24120120,"Chicken breast, NS as to cooking method, skin not eaten",2202,"Chicken, whole pieces",144,0.0,0.0,0.0,3.57,0.863,28.04,86,"1 cup, cooked, diced",135.0,194.4,0.0,0.0,0.0,4.8,1.2,37.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
24122130,"Chicken breast, baked, broiled, or roasted, skin eaten, from raw",2202,"Chicken, whole pieces",192,0.0,0.0,0.0,8.8,2.287,26.25,97,"1 cup, cooked, diced",135.0,259.2,0.0,0.0,0.0,11.9,3.1,35.4,False,False,True,False,0,low,USDA FNDDS 2021-2023
24122131,"Chicken breast, baked, broiled, or roasted, skin not eaten, from raw",2202,"Chicken, whole pieces",161,0.0,0.0,0.0,3.52,0.756,30.22,98,"1 cup, cooked, diced",135.0,217.4,0.0,0.0,0.0,4.8,1.0,40.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
24122140,"Chicken breast, baked or broiled, skin eaten, from pre-cooked",2202,"Chicken, whole pieces",175,0.09,0.0,0.09,7.67,1.958,26.37,90,"1 cup, cooked, diced",135.0,236.2,0.1,0.0,0.1,10.4,2.6,35.6,False,False,True,False,0,low,USDA FNDDS 2021-2023
24122141,"Chicken breast, baked or broiled, skin not eaten, from pre-cooked",2202,"Chicken, whole pieces",144,0.0,0.0,0.0,3.57,0.863,28.04,86,"1 cup, cooked, diced",135.0,194.4,0.0,0.0,0.0,4.8,1.2,37.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
24122150,"Chicken breast, baked or broiled, skin eaten, from fast food / restaurant",2202,"Chicken, whole pieces",206,0.0,0.0,0.0,10.6,2.504,25.67,95,"1 cup, cooked, diced",135.0,278.1,0.0,0.0,0.0,14.3,3.4,34.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
24122151,"Chicken breast, baked or broiled, skin not eaten, from fast food / restaurant",2202,"Chicken, whole pieces",176,0.0,0.0,0.0,5.44,1.006,29.56,96,"1 cup, cooked, diced",135.0,237.6,0.0,0.0,0.0,7.3,1.4,39.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
24122160,"Chicken breast, baked, broiled, or roasted with marinade, skin eaten, from raw",2202,"Chicken, whole pieces",204,0.31,0.0,0.28,10.45,2.463,25.32,94,"1 cup, cooked, diced",135.0,275.4,0.4,0.0,0.4,14.1,3.3,34.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
24122161,"Chicken breast, baked, broiled, or roasted with marinade, skin not eaten, from raw",2202,"Chicken, whole pieces",175,0.31,0.0,0.28,5.38,0.993,29.13,94,"1 cup, cooked, diced",135.0,236.2,0.4,0.0,0.4,7.3,1.3,39.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
24122170,"Chicken breast, rotisserie, skin eaten",2202,"Chicken, whole pieces",175,0.09,0.0,0.09,7.67,1.958,26.37,90,"1 cup, cooked, diced",135.0,236.2,0.1,0.0,0.1,10.4,2.6,35.6,False,False,True,False,0,low,USDA FNDDS 2021-2023
24122171,"Chicken breast, rotisserie, skin not eaten",2202,"Chicken, whole pieces",144,0.0,0.0,0.0,3.57,0.863,28.04,86,"1 cup, cooked, diced",135.0,194.4,0.0,0.0,0.0,4.8,1.2,37.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
24123110,"Chicken breast, stewed, skin eaten",2202,"Chicken, whole pieces",181,0.0,0.0,0.0,8.28,2.152,24.7,92,"1 cup, cooked, diced",135.0,244.4,0.0,0.0,0.0,11.2,2.9,33.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
24123120,"Chicken breast, stewed, skin not eaten",2202,"Chicken, whole pieces",149,0.0,0.0,0.0,3.26,0.7,27.96,91,"1 cup, cooked, diced",135.0,201.2,0.0,0.0,0.0,4.4,0.9,37.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
24123300,"Chicken breast, grilled without sauce, skin eaten",2202,"Chicken, whole pieces",206,0.0,0.0,0.0,10.62,2.509,25.72,95,"1 cup, cooked, diced",135.0,278.1,0.0,0.0,0.0,14.3,3.4,34.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
24123301,"Chicken breast, grilled without sauce, skin not eaten",2202,"Chicken, whole pieces",176,0.0,0.0,0.0,5.45,1.008,29.62,96,"1 cup, cooked, diced",135.0,237.6,0.0,0.0,0.0,7.4,1.4,40.0,False,False,True,False,0,low,USDA FNDDS 2021-2023
24123310,"Chicken breast, grilled with sauce, skin eaten",2202,"Chicken, whole pieces",202,7.34,0.2,5.98,9.15,2.105,21.15,78,"1 cup, cooked, diced",165.0,333.3,12.1,0.3,9.9,15.1,3.5,34.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
24123311,"Chicken breast, grilled with sauce, skin not eaten",2202,"Chicken, whole pieces",178,7.34,0.2,5.98,4.93,0.88,24.33,78,"1 cup, cooked, diced",165.0,293.7,12.1,0.3,9.9,8.1,1.5,40.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
24124200,"Chicken breast, sauteed, skin eaten",2202,"Chicken, whole pieces",206,0.0,0.0,0.0,10.62,2.509,25.72,95,"1 cup, cooked, diced",135.0,278.1,0.0,0.0,0.0,14.3,3.4,34.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
24124201,"Chicken breast, sauteed, skin not eaten",2202,"Chicken, whole pieces",176,0.0,0.0,0.0,5.45,1.008,29.62,96,"1 cup, cooked, diced",135.0,237.6,0.0,0.0,0.0,7.4,1.4,40.0,False,False,True,False,0,low,USDA FNDDS 2021-2023
24127200,"Chicken breast, fried, coated, skin / coating eaten, from raw",2202,"Chicken, whole pieces",243,6.01,0.2,0.1,14.11,2.77,21.46,79,"1 cup, cooked, diced",135.0,328.0,8.1,0.3,0.1,19.0,3.7,29.0,False,False,True,False,0,low,USDA FNDDS 2021-2023
24127201,"Chicken breast, fried, coated, skin / coating not eaten, from raw",2202,"Chicken, whole pieces",176,0.0,0.0,0.0,5.45,1.008,29.62,96,"1 cup, cooked, diced",135.0,237.6,0.0,0.0,0.0,7.4,1.4,40.0,False,False,True,False,0,low,USDA FNDDS 2021-2023
24127202,"Chicken breast, fried, coated, prepared skinless, coating eaten, from raw",2202,"Chicken, whole pieces",219,6.01,0.2,0.1,9.99,1.576,24.56,80,"1 cup, cooked, diced",135.0,295.6,8.1,0.3,0.1,13.5,2.1,33.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
24127210,"Chicken breast, fried, coated, skin / coating eaten, from pre-cooked",2202,"Chicken, whole pieces",250,7.21,0.3,0.12,14.79,2.82,20.58,76,"1 cup, cooked, diced",135.0,337.5,9.7,0.4,0.2,20.0,3.8,27.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
24127211,"Chicken breast, fried, coated, skin / coating not eaten, from pre-cooked",2202,"Chicken, whole pieces",176,0.0,0.0,0.0,5.45,1.008,29.62,96,"1 cup, cooked, diced",135.0,237.6,0.0,0.0,0.0,7.4,1.4,40.0,False,False,True,False,0,low,USDA FNDDS 2021-2023
24127220,"Chicken breast, fried, coated, skin / coating eaten, from fast food / restaurant",2202,"Chicken, whole pieces",273,10.72,0.3,0.1,16.95,3.573,19.32,75,"1 cup, cooked, diced",135.0,368.6,14.5,0.4,0.1,22.9,4.8,26.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
24127221,"Chicken breast, fried, coated, skin / coating not eaten, from fast food / restaurant",2202,"Chicken, whole pieces",213,6.01,0.2,0.1,10.78,1.907,22.77,79,"1 cup, cooked, diced",135.0,287.6,8.1,0.3,0.1,14.6,2.6,30.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
24127500,"Chicken breast, baked, coated, skin / coating eaten",2202,"Chicken, whole pieces",207,4.01,0.2,0.07,9.9,2.314,23.75,88,"1 cup, cooked, diced",135.0,279.4,5.4,0.3,0.1,13.4,3.1,32.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
24127501,"Chicken breast, baked, coated, skin / coating not eaten",2202,"Chicken, whole pieces",176,0.0,0.0,0.0,5.45,1.008,29.62,96,"1 cup, cooked, diced",135.0,237.6,0.0,0.0,0.0,7.4,1.4,40.0,False,False,True,False,0,low,USDA FNDDS 2021-2023
24130210,"Chicken leg, drumstick and thigh, NS as to cooking method, skin eaten",2202,"Chicken, whole pieces",218,0.12,0.0,0.12,13.63,3.498,23.77,136,"1 cup, cooked, diced",135.0,294.3,0.2,0.0,0.2,18.4,4.7,32.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
24130220,"Chicken leg, drumstick and thigh, NS as to cooking method, skin not eaten",2202,"Chicken, whole pieces",185,0.0,0.0,0.0,9.15,2.295,25.54,139,"1 cup, cooked, diced",135.0,249.8,0.0,0.0,0.0,12.4,3.1,34.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
24132230,"Chicken leg, drumstick and thigh, baked or broiled, skin eaten",2202,"Chicken, whole pieces",214,0.0,0.0,0.0,12.81,3.541,23.16,131,"1 cup, cooked, diced",135.0,288.9,0.0,0.0,0.0,17.3,4.8,31.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
